segment_id,time_segment_id,cam1_filename,cam2_filename,cam3_filename,cam4_filename,congestion_enter_rating,congestion_exit_rating,date,timestamp_start,cycle_phase
seg_0088,88,normanniles1/normanniles1_2025-10-20-07-28-45.mp4,normanniles2/normanniles2_2025-10-20-07-28-45.mp4,normanniles3/normanniles3_2025-10-20-07-28-45.mp4,normanniles4/normanniles4_2025-10-20-07-28-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:28:45,train
seg_0089,89,normanniles1/normanniles1_2025-10-20-07-29-45.mp4,normanniles2/normanniles2_2025-10-20-07-29-45.mp4,normanniles3/normanniles3_2025-10-20-07-29-45.mp4,normanniles4/normanniles4_2025-10-20-07-29-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:29:45,train
seg_0090,90,normanniles1/normanniles1_2025-10-20-07-30-45.mp4,normanniles2/normanniles2_2025-10-20-07-30-45.mp4,normanniles3/normanniles3_2025-10-20-07-30-45.mp4,normanniles4/normanniles4_2025-10-20-07-30-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:30:45,train
seg_0091,91,normanniles1/normanniles1_2025-10-20-07-31-45.mp4,normanniles2/normanniles2_2025-10-20-07-31-45.mp4,normanniles3/normanniles3_2025-10-20-07-31-45.mp4,normanniles4/normanniles4_2025-10-20-07-31-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:31:45,train
seg_0092,92,normanniles1/normanniles1_2025-10-20-07-32-45.mp4,normanniles2/normanniles2_2025-10-20-07-32-45.mp4,normanniles3/normanniles3_2025-10-20-07-32-45.mp4,normanniles4/normanniles4_2025-10-20-07-32-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:32:45,train
seg_0093,93,normanniles1/normanniles1_2025-10-20-07-33-45.mp4,normanniles2/normanniles2_2025-10-20-07-33-45.mp4,normanniles3/normanniles3_2025-10-20-07-33-45.mp4,normanniles4/normanniles4_2025-10-20-07-33-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:33:45,train
seg_0094,94,normanniles1/normanniles1_2025-10-20-07-34-45.mp4,normanniles2/normanniles2_2025-10-20-07-34-45.mp4,normanniles3/normanniles3_2025-10-20-07-34-45.mp4,normanniles4/normanniles4_2025-10-20-07-34-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:34:45,train
seg_0095,95,normanniles1/normanniles1_2025-10-20-07-35-45.mp4,normanniles2/normanniles2_2025-10-20-07-35-45.mp4,normanniles3/normanniles3_2025-10-20-07-35-45.mp4,normanniles4/normanniles4_2025-10-20-07-35-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:35:45,train
seg_0096,96,normanniles1/normanniles1_2025-10-20-07-36-45.mp4,normanniles2/normanniles2_2025-10-20-07-36-45.mp4,normanniles3/normanniles3_2025-10-20-07-36-45.mp4,normanniles4/normanniles4_2025-10-20-07-36-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:36:45,train
seg_0097,97,normanniles1/normanniles1_2025-10-20-07-37-45.mp4,normanniles2/normanniles2_2025-10-20-07-37-45.mp4,normanniles3/normanniles3_2025-10-20-07-37-45.mp4,normanniles4/normanniles4_2025-10-20-07-37-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:37:45,train
seg_0098,98,normanniles1/normanniles1_2025-10-20-07-38-45.mp4,normanniles2/normanniles2_2025-10-20-07-38-45.mp4,normanniles3/normanniles3_2025-10-20-07-38-45.mp4,normanniles4/normanniles4_2025-10-20-07-38-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:38:45,train
seg_0099,99,normanniles1/normanniles1_2025-10-20-07-39-45.mp4,normanniles2/normanniles2_2025-10-20-07-39-45.mp4,normanniles3/normanniles3_2025-10-20-07-39-45.mp4,normanniles4/normanniles4_2025-10-20-07-39-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:39:45,train
seg_0100,100,normanniles1/normanniles1_2025-10-20-07-40-45.mp4,normanniles2/normanniles2_2025-10-20-07-40-45.mp4,normanniles3/normanniles3_2025-10-20-07-40-45.mp4,normanniles4/normanniles4_2025-10-20-07-40-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:40:45,train
seg_0101,101,normanniles1/normanniles1_2025-10-20-07-41-45.mp4,normanniles2/normanniles2_2025-10-20-07-41-45.mp4,normanniles3/normanniles3_2025-10-20-07-41-45.mp4,normanniles4/normanniles4_2025-10-20-07-41-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:41:45,train
seg_0102,102,normanniles1/normanniles1_2025-10-20-07-42-45.mp4,normanniles2/normanniles2_2025-10-20-07-42-45.mp4,normanniles3/normanniles3_2025-10-20-07-42-45.mp4,normanniles4/normanniles4_2025-10-20-07-42-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:42:45,train
seg_0103,103,normanniles1/normanniles1_2025-10-20-07-43-45.mp4,normanniles2/normanniles2_2025-10-20-07-43-45.mp4,normanniles3/normanniles3_2025-10-20-07-43-45.mp4,normanniles4/normanniles4_2025-10-20-07-43-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:43:45,train
seg_0104,104,normanniles1/normanniles1_2025-10-20-07-44-45.mp4,normanniles2/normanniles2_2025-10-20-07-44-45.mp4,normanniles3/normanniles3_2025-10-20-07-44-45.mp4,normanniles4/normanniles4_2025-10-20-07-44-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:44:45,train
seg_0105,105,normanniles1/normanniles1_2025-10-20-07-45-45.mp4,normanniles2/normanniles2_2025-10-20-07-45-45.mp4,normanniles3/normanniles3_2025-10-20-07-45-45.mp4,normanniles4/normanniles4_2025-10-20-07-45-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:45:45,train
seg_0106,106,normanniles1/normanniles1_2025-10-20-07-46-45.mp4,normanniles2/normanniles2_2025-10-20-07-46-45.mp4,normanniles3/normanniles3_2025-10-20-07-46-45.mp4,normanniles4/normanniles4_2025-10-20-07-46-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:46:45,train
seg_0107,107,normanniles1/normanniles1_2025-10-20-07-47-45.mp4,normanniles2/normanniles2_2025-10-20-07-47-45.mp4,normanniles3/normanniles3_2025-10-20-07-47-45.mp4,normanniles4/normanniles4_2025-10-20-07-47-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:47:45,train
seg_0108,108,normanniles1/normanniles1_2025-10-20-07-48-45.mp4,normanniles2/normanniles2_2025-10-20-07-48-45.mp4,normanniles3/normanniles3_2025-10-20-07-48-45.mp4,normanniles4/normanniles4_2025-10-20-07-48-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:48:45,train
seg_0109,109,normanniles1/normanniles1_2025-10-20-07-49-45.mp4,normanniles2/normanniles2_2025-10-20-07-49-45.mp4,normanniles3/normanniles3_2025-10-20-07-49-45.mp4,normanniles4/normanniles4_2025-10-20-07-49-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:49:45,train
seg_0110,110,normanniles1/normanniles1_2025-10-20-07-50-45.mp4,normanniles2/normanniles2_2025-10-20-07-50-45.mp4,normanniles3/normanniles3_2025-10-20-07-50-45.mp4,normanniles4/normanniles4_2025-10-20-07-50-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:50:45,train
seg_0111,111,normanniles1/normanniles1_2025-10-20-07-51-45.mp4,normanniles2/normanniles2_2025-10-20-07-51-45.mp4,normanniles3/normanniles3_2025-10-20-07-51-45.mp4,normanniles4/normanniles4_2025-10-20-07-51-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 07:51:45,train
seg_0134,134,normanniles1/normanniles1_2025-10-20-08-14-45.mp4,normanniles2/normanniles2_2025-10-20-08-14-45.mp4,normanniles3/normanniles3_2025-10-20-08-14-45.mp4,normanniles4/normanniles4_2025-10-20-08-14-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:14:45,train
seg_0135,135,normanniles1/normanniles1_2025-10-20-08-15-45.mp4,normanniles2/normanniles2_2025-10-20-08-15-45.mp4,normanniles3/normanniles3_2025-10-20-08-15-45.mp4,normanniles4/normanniles4_2025-10-20-08-15-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:15:45,train
seg_0136,136,normanniles1/normanniles1_2025-10-20-08-16-45.mp4,normanniles2/normanniles2_2025-10-20-08-16-45.mp4,normanniles3/normanniles3_2025-10-20-08-16-45.mp4,normanniles4/normanniles4_2025-10-20-08-16-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:16:45,train
seg_0137,137,normanniles1/normanniles1_2025-10-20-08-17-45.mp4,normanniles2/normanniles2_2025-10-20-08-17-45.mp4,normanniles3/normanniles3_2025-10-20-08-17-45.mp4,normanniles4/normanniles4_2025-10-20-08-17-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:17:45,train
seg_0138,138,normanniles1/normanniles1_2025-10-20-08-18-45.mp4,normanniles2/normanniles2_2025-10-20-08-18-45.mp4,normanniles3/normanniles3_2025-10-20-08-18-45.mp4,normanniles4/normanniles4_2025-10-20-08-18-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:18:45,train
seg_0139,139,normanniles1/normanniles1_2025-10-20-08-19-45.mp4,normanniles2/normanniles2_2025-10-20-08-19-45.mp4,normanniles3/normanniles3_2025-10-20-08-19-45.mp4,normanniles4/normanniles4_2025-10-20-08-19-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:19:45,train
seg_0140,140,normanniles1/normanniles1_2025-10-20-08-20-45.mp4,normanniles2/normanniles2_2025-10-20-08-20-45.mp4,normanniles3/normanniles3_2025-10-20-08-20-45.mp4,normanniles4/normanniles4_2025-10-20-08-20-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:20:45,train
seg_0141,141,normanniles1/normanniles1_2025-10-20-08-21-45.mp4,normanniles2/normanniles2_2025-10-20-08-21-45.mp4,normanniles3/normanniles3_2025-10-20-08-21-45.mp4,normanniles4/normanniles4_2025-10-20-08-21-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:21:45,train
seg_0142,142,normanniles1/normanniles1_2025-10-20-08-22-45.mp4,normanniles2/normanniles2_2025-10-20-08-22-45.mp4,normanniles3/normanniles3_2025-10-20-08-22-45.mp4,normanniles4/normanniles4_2025-10-20-08-22-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:22:45,train
seg_0143,143,normanniles1/normanniles1_2025-10-20-08-23-45.mp4,normanniles2/normanniles2_2025-10-20-08-23-45.mp4,normanniles3/normanniles3_2025-10-20-08-23-45.mp4,normanniles4/normanniles4_2025-10-20-08-23-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:23:45,train
seg_0144,144,normanniles1/normanniles1_2025-10-20-08-24-45.mp4,normanniles2/normanniles2_2025-10-20-08-24-45.mp4,normanniles3/normanniles3_2025-10-20-08-24-45.mp4,normanniles4/normanniles4_2025-10-20-08-24-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:24:45,train
seg_0145,145,normanniles1/normanniles1_2025-10-20-08-25-45.mp4,normanniles2/normanniles2_2025-10-20-08-25-45.mp4,normanniles3/normanniles3_2025-10-20-08-25-45.mp4,normanniles4/normanniles4_2025-10-20-08-25-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:25:45,train
seg_0146,146,normanniles1/normanniles1_2025-10-20-08-26-45.mp4,normanniles2/normanniles2_2025-10-20-08-26-45.mp4,normanniles3/normanniles3_2025-10-20-08-26-45.mp4,normanniles4/normanniles4_2025-10-20-08-26-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:26:45,train
seg_0147,147,normanniles1/normanniles1_2025-10-20-08-27-45.mp4,normanniles2/normanniles2_2025-10-20-08-27-45.mp4,normanniles3/normanniles3_2025-10-20-08-27-45.mp4,normanniles4/normanniles4_2025-10-20-08-27-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:27:45,train
seg_0148,148,normanniles1/normanniles1_2025-10-20-08-28-45.mp4,normanniles2/normanniles2_2025-10-20-08-28-45.mp4,normanniles3/normanniles3_2025-10-20-08-28-45.mp4,normanniles4/normanniles4_2025-10-20-08-28-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:28:45,train
seg_0149,149,normanniles1/normanniles1_2025-10-20-08-29-45.mp4,normanniles2/normanniles2_2025-10-20-08-29-45.mp4,normanniles3/normanniles3_2025-10-20-08-29-45.mp4,normanniles4/normanniles4_2025-10-20-08-29-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:29:45,train
seg_0150,150,normanniles1/normanniles1_2025-10-20-08-30-45.mp4,normanniles2/normanniles2_2025-10-20-08-30-45.mp4,normanniles3/normanniles3_2025-10-20-08-30-45.mp4,normanniles4/normanniles4_2025-10-20-08-30-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:30:45,train
seg_0151,151,normanniles1/normanniles1_2025-10-20-08-31-45.mp4,normanniles2/normanniles2_2025-10-20-08-31-45.mp4,normanniles3/normanniles3_2025-10-20-08-31-45.mp4,normanniles4/normanniles4_2025-10-20-08-31-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:31:45,train
seg_0152,152,normanniles1/normanniles1_2025-10-20-08-32-45.mp4,normanniles2/normanniles2_2025-10-20-08-32-45.mp4,normanniles3/normanniles3_2025-10-20-08-32-45.mp4,normanniles4/normanniles4_2025-10-20-08-32-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:32:45,train
seg_0153,153,normanniles1/normanniles1_2025-10-20-08-33-45.mp4,normanniles2/normanniles2_2025-10-20-08-33-45.mp4,normanniles3/normanniles3_2025-10-20-08-33-45.mp4,normanniles4/normanniles4_2025-10-20-08-33-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:33:45,train
seg_0154,154,normanniles1/normanniles1_2025-10-20-08-34-45.mp4,normanniles2/normanniles2_2025-10-20-08-34-45.mp4,normanniles3/normanniles3_2025-10-20-08-34-45.mp4,normanniles4/normanniles4_2025-10-20-08-34-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:34:45,train
seg_0155,155,normanniles1/normanniles1_2025-10-20-08-35-45.mp4,normanniles2/normanniles2_2025-10-20-08-35-45.mp4,normanniles3/normanniles3_2025-10-20-08-35-45.mp4,normanniles4/normanniles4_2025-10-20-08-35-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:35:45,train
seg_0156,156,normanniles1/normanniles1_2025-10-20-08-36-45.mp4,normanniles2/normanniles2_2025-10-20-08-36-45.mp4,normanniles3/normanniles3_2025-10-20-08-36-45.mp4,normanniles4/normanniles4_2025-10-20-08-36-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:36:45,train
seg_0157,157,normanniles1/normanniles1_2025-10-20-08-37-45.mp4,normanniles2/normanniles2_2025-10-20-08-37-45.mp4,normanniles3/normanniles3_2025-10-20-08-37-45.mp4,normanniles4/normanniles4_2025-10-20-08-37-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:37:45,train
seg_0158,158,normanniles1/normanniles1_2025-10-20-08-38-45.mp4,normanniles2/normanniles2_2025-10-20-08-38-45.mp4,normanniles3/normanniles3_2025-10-20-08-38-45.mp4,normanniles4/normanniles4_2025-10-20-08-38-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:38:45,train
seg_0159,159,normanniles1/normanniles1_2025-10-20-08-39-45.mp4,normanniles2/normanniles2_2025-10-20-08-39-45.mp4,normanniles3/normanniles3_2025-10-20-08-39-45.mp4,normanniles4/normanniles4_2025-10-20-08-39-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:39:45,train
seg_0160,160,normanniles1/normanniles1_2025-10-20-08-40-45.mp4,normanniles2/normanniles2_2025-10-20-08-40-45.mp4,normanniles3/normanniles3_2025-10-20-08-40-45.mp4,normanniles4/normanniles4_2025-10-20-08-40-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:40:45,train
seg_0161,161,normanniles1/normanniles1_2025-10-20-08-41-45.mp4,normanniles2/normanniles2_2025-10-20-08-41-45.mp4,normanniles3/normanniles3_2025-10-20-08-41-45.mp4,normanniles4/normanniles4_2025-10-20-08-41-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:41:45,train
seg_0162,162,normanniles1/normanniles1_2025-10-20-08-42-45.mp4,normanniles2/normanniles2_2025-10-20-08-42-45.mp4,normanniles3/normanniles3_2025-10-20-08-42-45.mp4,normanniles4/normanniles4_2025-10-20-08-42-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:42:45,train
seg_0163,163,normanniles1/normanniles1_2025-10-20-08-43-45.mp4,normanniles2/normanniles2_2025-10-20-08-43-45.mp4,normanniles3/normanniles3_2025-10-20-08-43-45.mp4,normanniles4/normanniles4_2025-10-20-08-43-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:43:45,train
seg_0164,164,normanniles1/normanniles1_2025-10-20-08-44-45.mp4,normanniles2/normanniles2_2025-10-20-08-44-45.mp4,normanniles3/normanniles3_2025-10-20-08-44-45.mp4,normanniles4/normanniles4_2025-10-20-08-44-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:44:45,train
seg_0165,165,normanniles1/normanniles1_2025-10-20-08-45-45.mp4,normanniles2/normanniles2_2025-10-20-08-45-45.mp4,normanniles3/normanniles3_2025-10-20-08-45-45.mp4,normanniles4/normanniles4_2025-10-20-08-45-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:45:45,train
seg_0166,166,normanniles1/normanniles1_2025-10-20-08-46-45.mp4,normanniles2/normanniles2_2025-10-20-08-46-45.mp4,normanniles3/normanniles3_2025-10-20-08-46-45.mp4,normanniles4/normanniles4_2025-10-20-08-46-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:46:45,train
seg_0167,167,normanniles1/normanniles1_2025-10-20-08-47-45.mp4,normanniles2/normanniles2_2025-10-20-08-47-45.mp4,normanniles3/normanniles3_2025-10-20-08-47-45.mp4,normanniles4/normanniles4_2025-10-20-08-47-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:47:45,train
seg_0168,168,normanniles1/normanniles1_2025-10-20-08-48-45.mp4,normanniles2/normanniles2_2025-10-20-08-48-45.mp4,normanniles3/normanniles3_2025-10-20-08-48-45.mp4,normanniles4/normanniles4_2025-10-20-08-48-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:48:45,train
seg_0169,169,normanniles1/normanniles1_2025-10-20-08-49-45.mp4,normanniles2/normanniles2_2025-10-20-08-49-45.mp4,normanniles3/normanniles3_2025-10-20-08-49-45.mp4,normanniles4/normanniles4_2025-10-20-08-49-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:49:45,train
seg_0170,170,normanniles1/normanniles1_2025-10-20-08-50-45.mp4,normanniles2/normanniles2_2025-10-20-08-50-45.mp4,normanniles3/normanniles3_2025-10-20-08-50-45.mp4,normanniles4/normanniles4_2025-10-20-08-50-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:50:45,train
seg_0171,171,normanniles1/normanniles1_2025-10-20-08-51-45.mp4,normanniles2/normanniles2_2025-10-20-08-51-45.mp4,normanniles3/normanniles3_2025-10-20-08-51-45.mp4,normanniles4/normanniles4_2025-10-20-08-51-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:51:45,train
seg_0172,172,normanniles1/normanniles1_2025-10-20-08-52-45.mp4,normanniles2/normanniles2_2025-10-20-08-52-45.mp4,normanniles3/normanniles3_2025-10-20-08-52-45.mp4,normanniles4/normanniles4_2025-10-20-08-52-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:52:45,train
seg_0173,173,normanniles1/normanniles1_2025-10-20-08-53-45.mp4,normanniles2/normanniles2_2025-10-20-08-53-45.mp4,normanniles3/normanniles3_2025-10-20-08-53-45.mp4,normanniles4/normanniles4_2025-10-20-08-53-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:53:45,train
seg_0174,174,normanniles1/normanniles1_2025-10-20-08-54-45.mp4,normanniles2/normanniles2_2025-10-20-08-54-45.mp4,normanniles3/normanniles3_2025-10-20-08-54-45.mp4,normanniles4/normanniles4_2025-10-20-08-54-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:54:45,train
seg_0175,175,normanniles1/normanniles1_2025-10-20-08-55-45.mp4,normanniles2/normanniles2_2025-10-20-08-55-45.mp4,normanniles3/normanniles3_2025-10-20-08-55-45.mp4,normanniles4/normanniles4_2025-10-20-08-55-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:55:45,train
seg_0176,176,normanniles1/normanniles1_2025-10-20-08-56-45.mp4,normanniles2/normanniles2_2025-10-20-08-56-45.mp4,normanniles3/normanniles3_2025-10-20-08-56-45.mp4,normanniles4/normanniles4_2025-10-20-08-56-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:56:45,train
seg_0177,177,normanniles1/normanniles1_2025-10-20-08-57-45.mp4,normanniles2/normanniles2_2025-10-20-08-57-45.mp4,normanniles3/normanniles3_2025-10-20-08-57-45.mp4,normanniles4/normanniles4_2025-10-20-08-57-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:57:45,train
seg_0178,178,normanniles1/normanniles1_2025-10-20-08-58-45.mp4,normanniles2/normanniles2_2025-10-20-08-58-45.mp4,normanniles3/normanniles3_2025-10-20-08-58-45.mp4,normanniles4/normanniles4_2025-10-20-08-58-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:58:45,train
seg_0179,179,normanniles1/normanniles1_2025-10-20-08-59-45.mp4,normanniles2/normanniles2_2025-10-20-08-59-45.mp4,normanniles3/normanniles3_2025-10-20-08-59-45.mp4,normanniles4/normanniles4_2025-10-20-08-59-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 08:59:45,train
seg_0180,180,normanniles1/normanniles1_2025-10-20-09-00-45.mp4,normanniles2/normanniles2_2025-10-20-09-00-45.mp4,normanniles3/normanniles3_2025-10-20-09-00-45.mp4,normanniles4/normanniles4_2025-10-20-09-00-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 09:00:45,train
seg_0203,203,normanniles1/normanniles1_2025-10-20-09-23-45.mp4,normanniles2/normanniles2_2025-10-20-09-23-45.mp4,normanniles3/normanniles3_2025-10-20-09-23-45.mp4,normanniles4/normanniles4_2025-10-20-09-23-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 09:23:45,train
seg_0204,204,normanniles1/normanniles1_2025-10-20-09-24-45.mp4,normanniles2/normanniles2_2025-10-20-09-24-45.mp4,normanniles3/normanniles3_2025-10-20-09-24-45.mp4,normanniles4/normanniles4_2025-10-20-09-24-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 09:24:45,train
seg_0205,205,normanniles1/normanniles1_2025-10-20-09-25-45.mp4,normanniles2/normanniles2_2025-10-20-09-25-45.mp4,normanniles3/normanniles3_2025-10-20-09-25-45.mp4,normanniles4/normanniles4_2025-10-20-09-25-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 09:25:45,train
seg_0206,206,normanniles1/normanniles1_2025-10-20-09-26-45.mp4,normanniles2/normanniles2_2025-10-20-09-26-45.mp4,normanniles3/normanniles3_2025-10-20-09-26-45.mp4,normanniles4/normanniles4_2025-10-20-09-26-45.mp4,free flowing,free flowing,2025-10-20,2025-10-20 09:26:45,train
